"_G3","_G2","_G1","_SID","_SREF","_GEO","State","County","Payam","School","Type","P1F","P1M","P2F","P2M","P3F","P3M","P4F","P4M","P5F","P5M","P6F","P6M","P7F","P7M","P8F","P8M","PFO","PMO","PTF","PTM","TOTP","S1F","S1M","S2F","S2M","S3F","S3M","S4F","S4M","SFO","SMO","STF","STM","TOTS","OTHRF","OTHRM","TOTO","AES_TF","AES_TM","TOT_AES","ALP_TF","ALP_TM","TOT_ALP","ECD_TF","ECD_TM","TOT_ECD","NUR_TF","NUR_TM","TOT_NUR","PRE_TF","PRE_TM","TOT_PRE","TTI_TF","TTI_TM","TOT_TTI","TVET_TF","TVET_TM","TOT_TVET","UNI_TF","UNI_TM","TOT_UNI","TOTAL"
"Ruweng","Abiemnon County","Abiemnom","10344","GMM","28","RUW","Abiemnon County","Abiemnom","Gumriak Primary School [GMM]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Abiemnon County","Abiemnom","8631","TBI","28","RUW","Abiemnon County","Abiemnom","Jotbainom AES Centre Private School [TBI]","AES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","155","214","59","155","214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214"
"Ruweng","Abiemnon County","Abiemnom","7220","KKR","28","RUW","Abiemnon County","Abiemnom","kolmalek Primary School [KKR]","Primary","65","91","66","64","47","83","43","73","0","0","0","0","0","0","0","0","0","0","221","311","532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","532"
"Ruweng","Abiemnon County","Abiemnom","4965","MGE","28","RUW","Abiemnon County","Abiemnom","Magok Primary [MGE]","Primary","0","0","0","0","0","0","0","0","46","94","45","71","19","52","17","61","0","0","127","278","405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405"
"Ruweng","Abiemnon County","Abiemnom","12422","PVR","28","RUW","Abiemnon County","Abiemnom","Thargoup Pre School [PVR]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Abiemnon County","Abiemnom","4963","KDN","28","RUW","Abiemnon County","Abiemnom","Wurem Primary School [KDN]","Primary","0","0","0","0","0","0","0","0","98","41","99","57","81","49","65","13","0","0","343","160","503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","503"
"Ruweng","Abiemnon County","Aworpiny","12239","BUW","28","RUW","Abiemnon County","Aworpiny","Bourach Primary School [BUW]","Primary","29","29","21","31","17","35","0","0","0","0","0","0","0","0","0","0","0","0","67","95","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162"
"Ruweng","Abiemnon County","Manajoga","4970","LJB","28","RUW","Abiemnon County","Manajoga","Rummiyar Primary School [LJB]","Primary","61","69","52","52","44","60","51","68","0","0","0","0","0","0","0","0","0","0","208","249","457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","457"
"Ruweng","Abiemnon County","Panyang","5230","BMC","28","RUW","Abiemnon County","Panyang","Biem Primary School [BMC]","Primary","44","86","19","59","9","17","12","34","0","0","0","0","0","0","0","0","0","0","84","196","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280"
"Ruweng","Abiemnon County","Panyang","11950","DAW","28","RUW","Abiemnon County","Panyang","Dak Awan Primary [DAW]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Abiemnon County","Panyang","11951","PGL","28","RUW","Abiemnon County","Panyang","Pagalang Primary School [PGL]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Abiemnon County","Panyang","10438","PNY","28","RUW","Abiemnon County","Panyang","Pangok Primary School [PNY]","Primary","45","59","66","64","48","30","86","110","79","51","90","66","0","0","0","0","0","0","414","380","794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","794"
"Ruweng","Abiemnon County","Panyang","5233","OMQ","28","RUW","Abiemnon County","Panyang","Panriang Co-Education Sec. School [OMQ]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Abiemnon County","Panyang","5231","HJK","28","RUW","Abiemnon County","Panyang","Panyang Primary [HJK]","Primary","36","54","27","51","21","45","6","20","0","0","0","0","0","0","0","0","0","0","90","170","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"Ruweng","Abiemnon County","Panyang","4971","LXO","28","RUW","Abiemnon County","Panyang","Panyang Primary School [LXO]","Primary","36","120","40","116","49","81","34","70","0","0","0","0","0","0","0","0","0","0","159","387","546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","546"
"Ruweng","Abiemnon County","Panyang","11952","PPE","28","RUW","Abiemnon County","Panyang","Papendeer Primary School [PPE]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Abiemnon County","Panyang","4972","FMY","28","RUW","Abiemnon County","Panyang","Wunameth Primary School [FMY]","Primary","22","108","16","62","26","52","20","58","0","0","0","0","0","0","0","0","0","0","84","280","364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","364"
"Ruweng","Abiemnon County","Panyang","11953","YNI","28","RUW","Abiemnon County","Panyang","Yien Primary School. [YNI]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Aliiny","10956","LLA","28","RUW","Panrieng County","Aliiny","Alilang Primary School [LLA]","Primary","18","86","29","71","25","53","8","18","0","0","0","0","0","0","0","0","0","0","80","228","308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","308"
"Ruweng","Panrieng County","Aliiny","11196","ALQ","28","RUW","Panrieng County","Aliiny","Alilang Two (2) Primary School [ALQ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Aliiny","11559","THB","28","RUW","Panrieng County","Aliiny","Athony Primary School [THB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Aliiny","10293","BON","28","RUW","Panrieng County","Aliiny","Bongki Primary School [BON]","Primary","24","54","24","50","25","51","30","48","0","0","0","0","0","0","0","0","0","0","103","203","306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306"
"Ruweng","Panrieng County","Aliiny","10430","PCD","28","RUW","Panrieng County","Aliiny","Pachat Primary School [PCD]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Aliiny","13352","TYU","28","RUW","Panrieng County","Aliiny","Unity Primary School [TYU]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Aliiny","10485","ZHD","28","RUW","Panrieng County","Aliiny","Wun-Kur [ZHD]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","5242","GAR","28","RUW","Panrieng County","Biu","Agarak Primary [GAR]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","5238","LPB","28","RUW","Panrieng County","Biu","Aliap Primary School [LPB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","5237","LOC","28","RUW","Panrieng County","Biu","Alooch Primary School [LOC]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","5239","BHB","28","RUW","Panrieng County","Biu","Bhal Primary School [BHB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","5235","BPI","28","RUW","Panrieng County","Biu","Biu Primary School [BPI]","Primary","26","36","9","8","5","21","10","16","0","0","0","0","0","0","0","0","0","0","50","81","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131"
"Ruweng","Panrieng County","Biu","5240","BPD","28","RUW","Panrieng County","Biu","Buordeng Primary School [BPD]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","5241","LLI","28","RUW","Panrieng County","Biu","Lele Primary [LLI]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","10420","NYD","28","RUW","Panrieng County","Biu","Nyabile Primary [NYD]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","10486","ZOG","28","RUW","Panrieng County","Biu","Nyarweng Primary School [ZOG]","Primary","29","49","39","81","6","29","28","34","17","61","2","22","8","31","7","38","0","0","136","345","481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","481"
"Ruweng","Panrieng County","Biu","10470","VNP","28","RUW","Panrieng County","Biu","Panthur Primary School [VNP]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","10442","PTI","28","RUW","Panrieng County","Biu","Pathieng Primary [PTI]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Biu","10478","YDB","28","RUW","Panrieng County","Biu","Yida Primary School [YDB]","Primary","78","78","0","52","75","46","26","35","12","27","10","16","13","29","5","21","0","0","219","304","523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","523"
"Ruweng","Panrieng County","Jamjang","11208","LWP","28","RUW","Panrieng County","Jamjang","Alwa Primary School [LWP]","Primary","35","36","36","42","50","51","15","27","4","22","0","0","0","0","0","0","0","0","140","178","318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","318"
"Ruweng","Panrieng County","Jamjang","10474","WLB","28","RUW","Panrieng County","Jamjang","Awulu Primary School [WLB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Jamjang","11607","BPF","28","RUW","Panrieng County","Jamjang","Bankee Primary School [BPF]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Jamjang","10417","NKH","28","RUW","Panrieng County","Jamjang","Bankhi Primary School [NKH]","Primary","548","385","37","15","7","19","0","52","66","64","0","0","0","0","0","0","0","0","658","535","1193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1193"
"Ruweng","Panrieng County","Jamjang","10359","JMJ","28","RUW","Panrieng County","Jamjang","Jamjang Primary School. [JMJ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Jamjang","10388","LBA","28","RUW","Panrieng County","Jamjang","Labang Primary School [LBA]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Jamjang","10468","VDY","28","RUW","Panrieng County","Jamjang","Makuria Primary School [VDY]","Primary","284","10","66","64","38","40","33","45","35","45","34","96","77","109","21","57","0","0","588","466","1054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1054"
"Ruweng","Panrieng County","Jamjang","11197","CBJ","28","RUW","Panrieng County","Jamjang","Mankuar Community Primary School [CBJ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Jamjang","10466","UZQ","28","RUW","Panrieng County","Jamjang","Merowe Primary School [UZQ]","Primary","28","50","27","25","15","39","38","103","18","53","16","53","5","14","55","94","0","0","202","431","633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","633"
"Ruweng","Panrieng County","Jamjang","10415","NCD","28","RUW","Panrieng County","Jamjang","Napat ALP Centre [NCD]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Jamjang","10448","SBE","28","RUW","Panrieng County","Jamjang","Soba Senior Secondary School [SBE]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208","0","234","0","61","0","52","0","0","0","555","0","555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","555"
"Ruweng","Panrieng County","Nyeel","10272","APD","28","RUW","Panrieng County","Nyeel","Adiei Primary School [APD]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Nyeel","10271","AKS","28","RUW","Panrieng County","Nyeel","Akok Primary School [AKS]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Nyeel","10387","KNX","28","RUW","Panrieng County","Nyeel","Kong Primary School [KNX]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Nyeel","10386","KMJ","28","RUW","Panrieng County","Nyeel","Kumagon Primary School [KMJ]","Primary","28","76","6","46","6","20","7","24","0","0","0","0","0","0","0","0","0","0","47","166","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","213"
"Ruweng","Panrieng County","Nyeel","10268","CCP","28","RUW","Panrieng County","Nyeel","Merowe ALP Centre [CCP]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Nyeel","10954","AEU","28","RUW","Panrieng County","Nyeel","Nyiel Primary School [AEU]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Nyeel","10477","XFN","28","RUW","Panrieng County","Nyeel","Nyongrial Primary School [XFN]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Nyeel","10475","WNP","28","RUW","Panrieng County","Nyeel","Wengdhier Primary School [WNP]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","12878","BJJ","28","RUW","Panrieng County","Pariang","Abujojo Pre School [BJJ]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","12874","AXS","28","RUW","Panrieng County","Pariang","Al-Amasha Pre - School [AXS]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","12872","ASX","28","RUW","Panrieng County","Pariang","Allwa Six Pre School [ASX]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","12883","BPW","28","RUW","Panrieng County","Pariang","Bangi Alazem Pre School [BPW]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","13018","FUT","28","RUW","Panrieng County","Pariang","Bright Future Primary School [FUT]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","12882","BPV","28","RUW","Panrieng County","Pariang","Bright Stake Pre School [BPV]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","11199","CMQ","28","RUW","Panrieng County","Pariang","Community Self-help Primary School [CMQ]","Primary","22","56","18","60","24","28","16","36","0","0","0","0","0","0","0","0","0","0","80","180","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","260"
"Ruweng","Panrieng County","Pariang","10319","DRN","28","RUW","Panrieng County","Pariang","Dr John Garang A Primary School [DRN]","Primary","105","155","108","178","32","46","36","68","29","49","17","35","23","29","17","26","0","0","367","586","953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","953"
"Ruweng","Panrieng County","Pariang","13015","FPP","28","RUW","Panrieng County","Pariang","Father Philip Pre School [FPP]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","13017","FUP","28","RUW","Panrieng County","Pariang","Future Primary School [FUP]","Primary","24","54","165","173","64","108","30","31","24","34","14","17","7","21","4","22","0","0","332","460","792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","792"
"Ruweng","Panrieng County","Pariang","10350","GOP","28","RUW","Panrieng County","Pariang","Gumriak Ophan Primary [GOP]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","13022","GWA","28","RUW","Panrieng County","Pariang","Guwaka Pre School [GWA]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruweng","Panrieng County","Pariang","13025","HPJ","28","RUW","Panrieng County","Pariang","Hope Primary School [HPJ]","Primary","76","80","64","66","36","42","31","47","17","35","21","31","5","21","0","0","0","0","250","322","572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","572"
"Ruweng","Panrieng County","Pariang","13030","JAD","28","RUW","Panrieng County","Pariang","Jabadi Primary School [JAD]","Primary","37","41","25","33","23","29","16","19","11","15","3","9","0","0","0","0","0","0","115","146","261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261"
"Ruweng","Panrieng County","Pariang","13034","KDZ","28","RUW","Panrieng County","Pariang","Kings of Naba Pre - School [KDZ]","PRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
