State,County,Payam,School_Name,School_Type,Total_Primary_Students,Total_Secondary_Students,Total_Students
Northern Liech,Mayom County,Ngop,Magoul Primary School,Primary,572,0,572
Northern Liech,Mayom County,Ngop,Mangar Primary,Primary,575,0,575
Northern Liech,Mayom County,Ngop,Ngop ALP School,ALP,0,0,286
Northern Liech,Mayom County,Ngop,Ngop Primary,Primary,572,0,572
Northern Liech,Mayom County,Ngop,Rubguey Primary,Primary,520,0,520
Northern Liech,Mayom County,Pub,Biniem Primary School,Primary,468,0,468
Northern Liech,Mayom County,Pub,Chalager Primary School,Primary,624,0,624
Northern Liech,Mayom County,Pub,Geng Primary School,Primary,572,0,572
Northern Liech,Mayom County,Pub,Gul Nyang Primary School,Primary,227,0,227
Northern Liech,Mayom County,Pub,Luor Primary School,Primary,572,0,572
Northern Liech,Mayom County,Pub,Machar Manyiel Primary School,Primary,586,0,586
Northern Liech,Mayom County,Pub,Machar Mayiel Primary School,Primary,0,0,0
Northern Liech,Mayom County,Pub,Majak Primary School,Primary,0,0,0
Northern Liech,Mayom County,Pub,Manytuil Primary School,Primary,859,0,859
Northern Liech,Mayom County,Pub,Namyour Primary School,Primary,598,0,598
Northern Liech,Mayom County,Pub,Net Joak Primary School,Primary,286,0,286
Northern Liech,Mayom County,Pub,Ngunyar primary School,Primary,286,0,286
Northern Liech,Mayom County,Pub,Normalok Primary,Primary,622,0,622
Northern Liech,Mayom County,Pub,Nyekuola Primary School,Primary,286,0,286
Northern Liech,Mayom County,Pub,Nyeyewe Primary School,Primary,10,0,10
Northern Liech,Mayom County,Pub,Pakur Primary School,Primary,572,0,572
Northern Liech,Mayom County,Pub,Pan Nhial Primary School,Primary,0,0,0
Northern Liech,Mayom County,Pub,Panhiany Primary School,Primary,520,0,520
Northern Liech,Mayom County,Pub,Pannhial Primary School,Primary,497,0,497
Northern Liech,Mayom County,Pub,Penpur Primary School,Primary,576,0,576
Northern Liech,Mayom County,Pub,Pub ALP Centre,ALP,0,0,572
Northern Liech,Mayom County,Pub,Pub Basic,Primary,0,0,0
Northern Liech,Mayom County,Pub,Thargal Primary School,Primary,291,0,291
Northern Liech,Mayom County,Pub,Tuocbiel Primary School,Primary,286,0,286
Northern Liech,Mayom County,Pub,Ugul Primary School,Primary,546,0,546
Northern Liech,Mayom County,Riah,Doath Primary School,Primary,572,0,572
Northern Liech,Mayom County,Riah,Gor Primary School,Primary,0,0,0
Northern Liech,Mayom County,Riah,Kual Kuony Primary School,Primary,598,0,598
Northern Liech,Mayom County,Riah,Liengiera ALP Centre,ALP,0,0,0
Northern Liech,Mayom County,Riah,Liengieri Primary School.,Primary,1170,0,1170
Northern Liech,Mayom County,Riah,Lol Primary School,Primary,580,0,580
Northern Liech,Mayom County,Riah,Maliny ALP Centre,ALP,0,0,0
Northern Liech,Mayom County,Riah,Maliny Primary School,Primary,1394,0,1394
Northern Liech,Mayom County,Riah,Manir Primary School,Primary,653,0,653
Northern Liech,Mayom County,Riah,Ngaung Jok primary School,Primary,572,0,572
Northern Liech,Mayom County,Riah,Ngoany Primary,Primary,588,0,588
Northern Liech,Mayom County,Riah,Nyideng Primary School,Primary,577,0,577
Northern Liech,Mayom County,Riah,Riah ALP School,ALP,0,0,286
Northern Liech,Mayom County,Riah,Riathiang One Primary School,Primary,10,0,10
Northern Liech,Mayom County,Riah,Riathiang Two Primary School,Primary,572,0,572
Northern Liech,Mayom County,Riah,Ruath ALP Centre School,ALP,0,0,311
Northern Liech,Mayom County,Riah,Thornguop Pre School,PRE,0,0,0
Northern Liech,Mayom County,Riah,Tuoch Gier Primary School,Primary,572,0,572
Northern Liech,Mayom County,Riah,Urach ALP Centre,ALP,0,0,0
Northern Liech,Mayom County,Riah,Watwatna Primary School,Primary,572,0,572
Northern Liech,Mayom County,Ruadhnyiboul,Bul Primary School,Primary,912,0,912
Northern Liech,Mayom County,Ruadhnyiboul,Buomdar Primary School,Primary,618,0,618
Northern Liech,Mayom County,Ruadhnyiboul,Karie Primary School,Primary,0,0,0
Northern Liech,Mayom County,Ruadhnyiboul,Kieleng Primary School,Primary,710,0,710
Northern Liech,Mayom County,Ruadhnyiboul,Koank Primary School,Primary,977,0,977
Northern Liech,Mayom County,Ruadhnyiboul,Kochkoch Primary School,Primary,643,0,643
Northern Liech,Mayom County,Ruadhnyiboul,Norjuoy Primary School,Primary,613,0,613
Northern Liech,Mayom County,Ruadhnyiboul,Nyebitek Primary School,Primary,1008,0,1008
Northern Liech,Mayom County,Ruadhnyiboul,Nyoat Primary School,Primary,610,0,610
Northern Liech,Mayom County,Ruadhnyiboul,Ruadh bel Primary School,Primary,0,0,0
Northern Liech,Mayom County,Ruadhnyiboul,Ruadh Brain Trust Primary School,Primary,895,0,895
Northern Liech,Mayom County,Ruadhnyiboul,Toy Primary School,Primary,546,0,546
Northern Liech,Mayom County,Wangbuor I,Doltok Primary School,Primary,312,0,312
Northern Liech,Mayom County,Wangbuor I,Dubier Primary School,Primary,334,0,334
Northern Liech,Mayom County,Wangbuor I,Jiok Nyang Primary,Primary,0,0,0
Northern Liech,Mayom County,Wangbuor I,Kudek Primary School,Primary,390,0,390
Northern Liech,Mayom County,Wangbuor I,Kuergangak Primary School,Primary,0,0,0
Northern Liech,Mayom County,Wangbuor I,Kyangkuany Primary School,Primary,0,0,0
Northern Liech,Mayom County,Wangbuor I,Madul Primary School,Primary,105,0,105
Northern Liech,Mayom County,Wangbuor I,Nuane ALP,ALP,0,0,0
Northern Liech,Mayom County,Wangbuor I,Pibor ALP Centre,ALP,0,0,0
Northern Liech,Mayom County,Wangbuor I,Pibor Primary School.,Primary,572,0,572
Northern Liech,Mayom County,Wangbuor I,Tang Kuany Primary School,Primary,411,0,411
Northern Liech,Mayom County,Wangbuor I,Urach Primary,Primary,221,0,221
Northern Liech,Mayom County,Wangkei,Chot Jak Primary School,Primary,208,0,208
Northern Liech,Mayom County,Wangkei,Loathjuat Primary School,Primary,267,0,267
Northern Liech,Mayom County,Wangkei,Nyigar Primary School,Primary,218,0,218
Northern Liech,Mayom County,Wangkei,Thargene Primary School,Primary,286,0,286
Northern Liech,Mayom County,Wangkei,Wangkei Primary School,Primary,1216,0,1216
Northern Liech,Mayom County,Wangkei,Wichock Primary,Primary,283,0,283
Northern Liech,Rubkona County,Bentiu Town,Banpa Primary School,Primary,3406,0,3406
Northern Liech,Rubkona County,Bentiu Town,Bentiu A Primary,Primary,1148,0,1148
Northern Liech,Rubkona County,Bentiu Town,Bentiu B Secondary,Secondary,0,160,160
Northern Liech,Rubkona County,Bentiu Town,Bentiu Girls Primary,Primary,1587,0,1587
Northern Liech,Rubkona County,Bentiu Town,Bentiu National Secondary School,Secondary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Bentiu School for the Deaf,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Bentiu Secondary School,Secondary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Bentiu Secondary School Complex,Secondary,0,858,858
Northern Liech,Rubkona County,Bentiu Town,Bieh Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Bilnyang Primary,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Bir Primary School,Primary,1404,0,1404
Northern Liech,Rubkona County,Bentiu Town,ECD Early Child hood Develop School,PRE,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Eden Primary School,Primary,3176,0,3176
Northern Liech,Rubkona County,Bentiu Town,Gatkuoth Kam Primary School,Primary,260,0,260
Northern Liech,Rubkona County,Bentiu Town,Giama Primary,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Good Hope Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Hameed Ibn Rashed Primary,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Kalp Adult School,ALP,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Kondial Private Church,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Liech Primary School,Primary,3095,0,3095
Northern Liech,Rubkona County,Bentiu Town,Maal Primary School,Primary,4082,0,4082
Northern Liech,Rubkona County,Bentiu Town,Machakose Primary,Primary,1174,0,1174
Northern Liech,Rubkona County,Bentiu Town,Naath Primary School,Primary,2961,0,2961
Northern Liech,Rubkona County,Bentiu Town,Nyueljuol Community Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Pressbytrain Adult School,ALP,0,0,0
Northern Liech,Rubkona County,Bentiu Town,St Martin Primary School,Primary,260,0,260
Northern Liech,Rubkona County,Bentiu Town,St Peter Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,St. John Primary School,Primary,1092,0,1092
Northern Liech,Rubkona County,Bentiu Town,Yarjiech Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Zachariah Bol Catholic Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Bentiu Town,Zion Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Buddang,Dawa Primary School,Primary,1976,0,1976
Northern Liech,Rubkona County,Buddang,Kwor Primary School,Primary,130,0,130
Northern Liech,Rubkona County,Buddang,Nyaromna Primary School,Primary,858,0,858
Northern Liech,Rubkona County,Buddang,Rotriak Primary School,Primary,286,0,286
Northern Liech,Rubkona County,Buddang,Waak Primary,Primary,0,0,0
Northern Liech,Rubkona County,Buddang,Wunbut Primary,Primary,286,0,286
Northern Liech,Rubkona County,Dhorbor,Dhorbor Primary School,Primary,546,0,546
Northern Liech,Rubkona County,Dhorbor,Norchiengnyapir Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Dhorbor,Nyalekka Primary School,Primary,286,0,286
Northern Liech,Rubkona County,Kaljak,Biel Primary School,Primary,234,0,234
Northern Liech,Rubkona County,Kaljak,Buoytong Primary,Primary,416,0,416
Northern Liech,Rubkona County,Kaljak,Kaljaak Primary School,Primary,286,0,286
Northern Liech,Rubkona County,Kaljak,Kuch Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Kaljak,Wanguar Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Ngop,Dormuol Primary School,Primary,286,0,286
Northern Liech,Rubkona County,Ngop,Kang Primary School,Primary,286,0,286
Northern Liech,Rubkona County,Ngop,Kuermock Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Ngop,Kuertur Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Ngop,Manwalbar Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Ngop,Ngop Primary School,Primary,572,0,572
Northern Liech,Rubkona County,Ngop,Thiet Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Ngop,Wicyuak Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Nhialdiu,Chahan Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Nhialdiu,Chuor Primaty School,Primary,0,0,0
Northern Liech,Rubkona County,Nhialdiu,Nhial Diu Primary School,Primary,858,0,858
Northern Liech,Rubkona County,Nhialdiu,Nhialdiu Highland School,Primary,0,0,0
Northern Liech,Rubkona County,Nhialdiu,Nor -Lamwel,Primary,0,0,0
Northern Liech,Rubkona County,Nhialdiu,Tuoch Luak Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Panhiany,Dol Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Panhiany,Mangual Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Panhiany,Panhiang Primary,Primary,286,0,286
Northern Liech,Rubkona County,Panhiany,POC B primary school,Primary,0,0,0
Northern Liech,Rubkona County,Panhiany,St. Augustino Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Panhiany,Wartung Primary School,Primary,416,0,416
Northern Liech,Rubkona County,Rubkona,POC A primary school,Primary,1938,0,1938
Northern Liech,Rubkona County,Rubkona,Barmalual Primary,Primary,0,0,0
Northern Liech,Rubkona County,Rubkona,Bentiu Standard Secondary School,Secondary,0,520,520
Northern Liech,Rubkona County,Rubkona,Bieny Primary,Primary,0,0,0
Northern Liech,Rubkona County,Rubkona,Char Nyoach Adult School,Primary,286,0,286
Northern Liech,Rubkona County,Rubkona,Deng Jack Primary,Primary,286,0,286
Northern Liech,Rubkona County,Rubkona,Dhorkan Primary,Primary,286,0,286
Northern Liech,Rubkona County,Rubkona,Ding Ding Primary,Primary,858,0,858
Northern Liech,Rubkona County,Rubkona,Eden Secondary School,Secondary,0,572,572
Northern Liech,Rubkona County,Rubkona,Freedom Adult School,AES,0,0,0
Northern Liech,Rubkona County,Rubkona,Gezira Koat Primary,Primary,451,0,451
Northern Liech,Rubkona County,Rubkona,Juach Primary School,Primary,702,0,702
Northern Liech,Rubkona County,Rubkona,Konkel Secondary School,Secondary,0,208,208
Northern Liech,Rubkona County,Rubkona,Mankai Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Rubkona,Naam Adult School,AES,0,0,572
Northern Liech,Rubkona County,Rubkona,Nyieng Primary School,Primary,416,0,416
Northern Liech,Rubkona County,Rubkona,Nyuel Adult Community School,Primary,754,0,754
Northern Liech,Rubkona County,Rubkona,Nyuel Juol Primary,Primary,185,0,185
Northern Liech,Rubkona County,Rubkona,Pakur Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Rubkona,POC4 Primary School,Primary,5734,0,5734
Northern Liech,Rubkona County,Rubkona,POC5 Primary School,Primary,3770,0,3770
Northern Liech,Rubkona County,Rubkona,Pulnyang Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Rubkona,Rubkona Primary School,Primary,811,0,811
Northern Liech,Rubkona County,Rubkona,Rubkona Secondary School,Secondary,0,286,286
Northern Liech,Rubkona County,Rubkona,Salaameza,Primary,1144,0,1144
Northern Liech,Rubkona County,Rubkona,St Mary Adult Community School,Primary,572,0,572
Northern Liech,Rubkona County,Rubkona,St Mary Primary,Primary,0,0,0
Northern Liech,Rubkona County,Rubkona,Tong Primary,Primary,572,0,572
Northern Liech,Rubkona County,Rubkona,Yoanyang Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Wathjak,Rubnyagai Primary School,Primary,260,0,260
Northern Liech,Rubkona County,Wathjak,Touchrier Primary School,Primary,0,0,0
Northern Liech,Rubkona County,Wathjak,Wanglok Primary School,Primary,750,0,750
Northern Liech,Rubkona County,Wathjak,Wathjak Primary School,Primary,338,0,338
Southern Liech,Leer County,Adok,Adok Bhar Primary School,Primary,714,0,714
Southern Liech,Leer County,Adok,Dindin Primary School,Primary,544,0,544
Southern Liech,Leer County,Adok,Naak Primary School,Primary,754,0,754
Southern Liech,Leer County,Adok,Pakuem Primary School,Primary,624,0,624
Southern Liech,Leer County,Adok,Rubinchar Primary School,Primary,858,0,858
Southern Liech,Leer County,Adok,Thor Primary School,Primary,640,0,640
